DateTime,CO(GT),C6H6(GT),NOx(GT),NO2(GT)
2004-07-23 09:00:00,3.5,21.6,236.0,133.0
2004-07-23 10:00:00,2.4,15.5,186.0,133.0
2004-07-23 11:00:00,1.8,11.2,132.0,120.0
2004-07-23 12:00:00,2.1,15.4,140.0,132.0
2004-07-23 13:00:00,2.1,14.6,143.0,135.0
2004-07-23 14:00:00,1.5,12.5,99.0,121.0
2004-07-23 15:00:00,1.5,12.3,107.0,123.0
2004-07-23 16:00:00,1.8,13.2,130.0,129.0
2004-07-23 17:00:00,2.1,14.7,133.0,129.0
2004-07-23 18:00:00,3.0,19.9,188.0,156.0
2004-07-23 19:00:00,2.8,19.1,155.0,131.0
2004-07-23 20:00:00,2.5,14.8,154.0,115.0
2004-07-23 21:00:00,1.4,8.6,95.0,79.0
2004-07-23 22:00:00,1.7,11.0,110.0,86.0
2004-07-23 23:00:00,1.8,13.0,116.0,91.0
2004-07-24 00:00:00,2.4,15.2,153.0,99.0
2004-07-24 01:00:00,1.9,12.1,111.0,83.0
2004-07-24 02:00:00,1.4,9.9,79.0,74.0
2004-07-24 03:00:00,0.8,6.0,63.0,69.0
2004-07-24 04:00:00,0.7,6.3,47.0,64.0
2004-07-24 05:00:00,0.8,5.5,61.0,61.0
2004-07-24 06:00:00,0.7,5.8,56.0,62.0
2004-07-24 07:00:00,1.0,8.1,69.0,65.0
2004-07-24 08:00:00,1.7,10.0,109.0,79.0
2004-07-24 09:00:00,1.9,9.9,111.0,90.0
2004-07-24 10:00:00,2.3,13.1,150.0,116.0
2004-07-24 11:00:00,1.7,9.2,87.0,89.0
2004-07-24 12:00:00,1.3,6.7,64.0,68.0
2004-07-24 13:00:00,1.2,6.5,47.0,53.0
2004-07-24 14:00:00,0.8,3.4,34.0,34.0
2004-07-24 15:00:00,0.9,3.8,37.0,38.0
2004-07-24 16:00:00,1.1,5.2,49.0,53.0
2004-07-24 17:00:00,1.2,6.0,54.0,62.0
2004-07-24 18:00:00,1.3,6.0,70.0,82.0
2004-07-24 19:00:00,1.4,5.6,76.0,88.0
2004-07-24 20:00:00,1.2,4.4,59.0,70.0
2004-07-24 21:00:00,0.9,3.7,44.0,53.0
2004-07-24 22:00:00,1.1,5.0,47.0,57.0
2004-07-24 23:00:00,1.5,7.1,71.0,73.0
2004-07-25 00:00:00,1.7,7.9,90.0,83.0
2004-07-25 01:00:00,0.9,3.7,45.0,52.0
2004-07-25 02:00:00,0.7,3.6,44.0,52.0
2004-07-25 03:00:00,0.4,2.1,29.5,39.0
2004-07-25 04:00:00,0.35,2.0,15.0,26.0
2004-07-25 05:00:00,0.3,1.3,10.0,17.0
2004-07-25 06:00:00,0.4,1.7,19.0,28.0
2004-07-25 07:00:00,0.4,1.5,20.0,29.0
2004-07-25 08:00:00,0.5,1.6,30.0,37.0
2004-07-25 09:00:00,0.5,1.7,24.0,31.0
2004-07-25 10:00:00,0.7,2.7,35.0,46.0
2004-07-25 11:00:00,0.9,3.6,48.0,66.0
2004-07-25 12:00:00,0.8,3.0,41.0,54.0
2004-07-25 13:00:00,0.8,2.9,37.0,50.0
2004-07-25 14:00:00,0.7,2.5,32.0,44.0
2004-07-25 15:00:00,0.8,3.1,43.0,52.0
2004-07-25 16:00:00,0.7,2.3,28.0,37.0
2004-07-25 17:00:00,0.8,3.0,38.0,51.0
2004-07-25 18:00:00,1.2,4.0,72.0,78.0
2004-07-25 19:00:00,1.6,6.3,89.0,90.0
2004-07-25 20:00:00,1.6,6.6,103.0,110.0
2004-07-25 21:00:00,1.5,7.3,77.0,86.0
2004-07-25 22:00:00,1.5,6.8,84.0,88.0
2004-07-25 23:00:00,1.5,6.3,82.0,91.0
2004-07-26 00:00:00,1.5,5.9,81.0,93.0
2004-07-26 01:00:00,1.2,4.8,50.0,68.0
2004-07-26 02:00:00,0.8,2.9,30.0,48.0
2004-07-26 03:00:00,0.8,2.2,22.0,35.0
2004-07-26 04:00:00,0.8,1.8,14.0,22.0
2004-07-26 05:00:00,0.8,2.5,51.0,59.0
2004-07-26 06:00:00,0.8,6.8,120.0,102.0
2004-07-26 07:00:00,0.8,11.2,180.0,116.0
2004-07-26 08:00:00,0.8,9.7,168.0,109.0
2004-07-26 09:00:00,0.8,7.2,111.0,98.0
2004-07-26 10:00:00,0.8,6.8,111.0,97.0
2004-07-26 11:00:00,0.8,8.1,97.0,97.0
2004-07-26 12:00:00,0.8,8.3,90.0,90.0
2004-07-26 13:00:00,0.8,8.6,87.0,92.0
2004-07-26 14:00:00,0.8,5.3,67.0,76.0
2004-07-26 15:00:00,0.8,8.1,84.0,97.0
2004-07-26 16:00:00,0.8,8.2,86.0,101.0
2004-07-26 17:00:00,0.8,12.0,124.0,118.0
2004-07-26 18:00:00,0.8,17.6,144.0,129.0
2004-07-26 19:00:00,0.8,14.5,130.0,131.0
2004-07-26 20:00:00,0.8,11.8,122.0,130.0
2004-07-26 21:00:00,0.8,9.4,82.0,106.0
2004-07-26 22:00:00,0.8,7.0,62.0,92.0
2004-07-26 23:00:00,0.8,8.0,65.0,97.0
2004-07-27 00:00:00,0.8,6.0,52.0,80.0
2004-07-27 01:00:00,0.8,4.3,22.0,40.0
2004-07-27 02:00:00,0.8,4.1,27.0,49.0
2004-07-27 03:00:00,0.8,2.0,28.0,47.5
2004-07-27 04:00:00,0.8,2.4,29.0,46.0
2004-07-27 05:00:00,0.8,2.7,29.0,37.0
2004-07-27 06:00:00,0.8,6.9,135.0,92.0
2004-07-27 07:00:00,0.8,9.2,181.0,115.0
2004-07-27 08:00:00,0.8,9.6,119.0,102.0
2004-07-27 09:00:00,0.8,9.1,116.0,104.0
2004-07-27 10:00:00,0.8,9.3,143.0,109.0
2004-07-27 11:00:00,0.8,8.5,126.0,108.0
2004-07-27 12:00:00,0.8,6.9,94.0,90.0
2004-07-27 13:00:00,0.8,6.9,96.0,81.0
2004-07-27 14:00:00,0.8,6.4,90.0,87.0
2004-07-27 15:00:00,0.8,6.2,93.0,82.0
2004-07-27 16:00:00,0.8,7.3,101.0,99.0
2004-07-27 17:00:00,0.8,10.7,123.0,119.0
2004-07-27 18:00:00,0.8,11.9,136.0,128.0
2004-07-27 19:00:00,0.8,10.6,109.0,111.0
2004-07-27 20:00:00,0.8,9.3,124.0,114.0
2004-07-27 21:00:00,0.8,6.7,82.0,100.0
2004-07-27 22:00:00,0.8,7.2,69.0,88.0
2004-07-27 23:00:00,0.8,5.9,60.0,78.0
2004-07-28 00:00:00,0.8,8.7,90.0,101.0
2004-07-28 01:00:00,0.8,6.8,58.0,77.0
2004-07-28 02:00:00,0.8,3.8,53.0,78.0
2004-07-28 03:00:00,0.8,2.2,49.0,71.5
2004-07-28 04:00:00,0.8,3.2,45.0,65.0
2004-07-28 05:00:00,0.8,3.9,61.0,74.0
2004-07-28 06:00:00,0.8,6.3,76.0,83.0
2004-07-28 07:00:00,0.8,13.6,144.0,96.0
2004-07-28 08:00:00,0.8,26.7,221.0,120.0
2004-08-01 00:00:00,2.0,11.2,106.0,82.0
2004-08-01 01:00:00,1.8,9.8,77.0,70.0
2004-08-01 02:00:00,0.9,6.2,28.0,40.0
2004-08-01 03:00:00,0.5,3.6,24.5,33.0
2004-08-01 04:00:00,0.6,4.0,21.0,26.0
2004-08-01 05:00:00,0.4,2.6,17.0,21.0
2004-08-01 06:00:00,0.4,2.6,24.0,30.0
2004-08-01 07:00:00,0.4,2.9,19.0,21.0
2004-08-01 08:00:00,0.8,4.2,39.0,35.0
2004-08-01 09:00:00,0.8,5.5,46.0,36.0
2004-08-01 10:00:00,0.9,5.8,53.0,48.0
2004-08-01 11:00:00,0.7,4.5,32.0,39.0
2004-08-01 12:00:00,0.6,4.3,30.0,34.0
2004-08-01 13:00:00,0.5,3.5,24.0,33.0
2004-08-01 14:00:00,0.6,3.5,34.0,42.0
2004-08-01 15:00:00,0.7,3.9,63.0,85.0
2004-08-01 16:00:00,0.9,4.7,69.0,92.0
2004-08-01 17:00:00,0.9,5.3,61.0,84.0
2004-08-01 18:00:00,1.2,6.4,73.0,100.0
2004-08-01 19:00:00,1.4,8.0,75.0,95.0
2004-08-01 20:00:00,1.5,9.2,69.0,77.0
2004-08-01 21:00:00,1.7,9.1,71.0,85.0
2004-08-01 22:00:00,1.7,9.1,73.0,83.0
2004-08-01 23:00:00,1.7,9.5,86.0,88.0
2004-08-02 00:00:00,1.9,9.1,65.0,68.0
2004-08-02 01:00:00,1.2,5.0,74.0,97.0
2004-08-02 02:00:00,0.7,3.7,45.0,51.0
2004-08-02 03:00:00,0.3,2.2,23.5,28.0
2004-08-02 04:00:00,0.2,1.6,2.0,5.0
2004-08-02 05:00:00,0.4,2.7,29.0,35.0
2004-08-02 06:00:00,0.8,5.6,42.0,56.0
2004-08-02 07:00:00,1.9,13.0,146.0,110.0
2004-08-02 08:00:00,1.9,17.8,154.5,117.0
2004-08-02 09:00:00,1.9,11.5,163.0,124.0
2004-08-02 10:00:00,1.9,11.1,144.0,115.0
2004-08-02 11:00:00,1.9,11.0,125.0,119.0
2004-08-02 12:00:00,1.7,10.7,90.0,107.0
2004-08-02 13:00:00,1.4,8.5,76.0,99.0
2004-08-02 14:00:00,1.2,8.7,73.0,95.0
2004-08-02 15:00:00,1.4,9.4,73.0,105.0
2004-08-02 16:00:00,1.4,9.5,80.0,117.0
2004-08-02 17:00:00,1.9,12.9,121.0,157.0
2004-08-02 18:00:00,2.2,13.7,129.0,173.0
2004-08-02 19:00:00,1.9,12.2,103.0,139.0
2004-08-02 20:00:00,1.7,11.8,87.0,116.0
2004-08-02 21:00:00,1.2,9.9,58.0,91.0
2004-08-02 22:00:00,0.3,10.7,64.0,98.0
2004-08-02 23:00:00,0.1,9.4,58.0,93.0
2004-08-03 00:00:00,0.1,8.1,44.0,74.0
2004-08-03 01:00:00,0.1077922077922078,6.6,28.0,50.0
2004-08-03 02:00:00,0.1155844155844156,3.3,19.0,36.0
2004-08-03 03:00:00,0.1233766233766233,1.7,33.5,45.5
2004-08-03 04:00:00,0.1311688311688311,2.3,48.0,55.0
2004-08-03 05:00:00,0.1389610389610389,2.5,77.0,86.0
2004-08-03 06:00:00,0.1467532467532467,3.2,110.0,137.0
2004-08-03 07:00:00,0.1467532467532467,19.3,282.0,140.0
2004-08-03 08:00:00,0.1467532467532467,21.3,275.0,142.0
2004-08-03 09:00:00,0.1467532467532467,17.2,253.0,185.0
2004-08-03 10:00:00,0.1467532467532467,15.2,211.0,173.0
2004-08-03 11:00:00,0.1467532467532467,10.6,176.0,158.0
2004-08-03 12:00:00,0.1467532467532467,12.3,153.0,127.0
2004-08-03 13:00:00,0.1467532467532467,10.5,144.0,111.0
2004-08-03 14:00:00,0.1467532467532467,9.3,127.0,114.0
2004-08-03 15:00:00,0.1467532467532467,9.3,112.0,109.0
2004-08-03 16:00:00,0.1467532467532467,11.0,130.0,123.0
2004-08-03 17:00:00,0.1467532467532467,12.1,148.0,137.0
2004-08-03 18:00:00,0.1467532467532467,13.7,140.0,134.0
2004-08-03 19:00:00,0.1467532467532467,12.9,125.0,114.0
2004-08-03 20:00:00,0.1467532467532467,10.3,111.0,100.0
2004-08-03 21:00:00,0.1467532467532467,9.5,102.0,92.0
2004-08-03 22:00:00,0.1467532467532467,10.3,108.0,97.0
2004-08-03 23:00:00,0.1467532467532467,11.2,132.0,111.0
2004-08-04 00:00:00,0.1467532467532467,9.2,104.0,89.0
2004-08-04 01:00:00,0.1467532467532467,8.0,92.0,87.0
2004-08-04 02:00:00,0.1467532467532467,5.8,78.0,69.0
2004-08-04 03:00:00,0.1467532467532467,4.0,78.78787878787878,70.39393939393939
2004-08-04 04:00:00,0.1467532467532467,3.0,79.57575757575758,71.78787878787878
2004-08-04 05:00:00,0.1467532467532467,3.0,80.36363636363636,73.18181818181819
2004-08-04 06:00:00,0.1467532467532467,7.8,81.15151515151516,74.57575757575758
2004-08-04 07:00:00,0.1467532467532467,19.3,81.93939393939394,75.96969696969697
2004-08-04 08:00:00,0.1467532467532467,26.0,82.72727272727272,77.36363636363636
2004-08-04 09:00:00,0.1467532467532467,10.6,82.72727272727272,77.36363636363636
2004-08-04 10:00:00,0.1467532467532467,8.2,82.72727272727272,77.36363636363636
2004-08-04 11:00:00,0.1467532467532467,9.9,82.72727272727272,77.36363636363636
2004-08-04 12:00:00,0.1467532467532467,8.6,82.72727272727272,77.36363636363636
2004-08-04 13:00:00,0.1467532467532467,8.7,82.72727272727272,77.36363636363636
2004-08-04 14:00:00,0.1467532467532467,6.0,82.72727272727272,77.36363636363636
2004-08-04 15:00:00,0.1467532467532467,8.0,82.72727272727272,77.36363636363636
2004-08-04 16:00:00,0.1467532467532467,7.6,82.72727272727272,77.36363636363636
2004-08-04 17:00:00,0.1467532467532467,10.7,82.72727272727272,77.36363636363636
2004-08-04 18:00:00,0.1467532467532467,8.7,82.72727272727272,77.36363636363636
2004-08-04 19:00:00,0.1467532467532467,8.0,82.72727272727272,77.36363636363636
2004-08-04 20:00:00,0.1467532467532467,7.2,82.72727272727272,77.36363636363636
2004-08-04 21:00:00,0.1467532467532467,5.7,82.72727272727272,77.36363636363636
2004-08-04 22:00:00,0.1467532467532467,5.5,82.72727272727272,77.36363636363636
2004-08-04 23:00:00,0.1467532467532467,4.6,82.72727272727272,77.36363636363636
2004-08-06 00:00:00,0.661038961038961,7.2,93.0,80.0
2004-08-06 01:00:00,0.6688311688311688,6.8,77.0,71.0
2004-08-06 02:00:00,0.6766233766233766,5.0,60.0,69.0
2004-08-06 03:00:00,0.6844155844155844,4.1,52.5,62.0
2004-08-06 04:00:00,0.6922077922077922,3.4,45.0,55.0
2004-08-06 05:00:00,0.7,4.4,65.0,57.0
2004-08-06 06:00:00,1.2,7.7,94.0,56.0
2004-08-06 07:00:00,2.3,13.6,205.0,72.0
2004-08-06 08:00:00,3.0,19.1,240.0,84.0
2004-08-06 09:00:00,2.9,16.3,237.0,97.0
2004-08-06 10:00:00,2.6,14.2,245.0,107.0
2004-08-06 11:00:00,2.6,15.6,206.0,117.0
2004-08-06 12:00:00,2.6,14.4,156.0,120.0
2004-08-06 13:00:00,2.1,10.5,126.0,110.0
2004-08-06 14:00:00,1.7,10.2,108.0,104.0
2004-08-06 15:00:00,1.9,10.7,102.0,110.0
2004-08-06 16:00:00,2.5,11.6,110.0,111.0
2004-08-06 17:00:00,1.1,7.9,57.0,64.0
2004-08-06 18:00:00,2.1,11.7,109.0,92.0
2004-08-06 19:00:00,2.6,14.6,151.0,114.0
2004-08-06 20:00:00,2.6,13.2,153.0,116.0
2004-08-06 21:00:00,1.7,9.8,103.0,94.0
2004-08-06 22:00:00,1.5,8.8,76.0,77.0
2004-08-06 23:00:00,1.8,10.4,93.0,74.0
2004-08-07 00:00:00,1.4,8.5,75.0,62.0
2004-08-07 01:00:00,1.2,6.4,57.0,57.0
2004-08-07 02:00:00,0.7,3.4,32.0,45.0
2004-08-07 03:00:00,0.6,2.6,37.0,47.0
2004-08-07 04:00:00,0.7,2.9,42.0,49.0
2004-08-07 05:00:00,0.5,2.3,37.0,45.0
2004-08-07 06:00:00,0.6,3.3,44.0,44.0
2004-08-07 07:00:00,0.9,5.1,51.0,43.0
2004-08-07 08:00:00,1.2,7.7,74.0,51.0
2004-08-07 09:00:00,2.0,10.5,115.0,84.0
2004-08-07 10:00:00,1.9,10.9,109.0,96.0
2004-08-07 11:00:00,1.7,8.4,80.0,88.0
2004-08-07 12:00:00,1.2,6.0,57.0,67.0
2004-08-07 13:00:00,1.1,6.0,56.0,64.0
2004-08-07 14:00:00,1.0,4.7,43.0,54.0
2004-08-07 15:00:00,1.0,5.3,43.0,56.0
2004-08-07 16:00:00,1.0,5.8,51.0,68.0
2004-08-07 17:00:00,1.2,6.5,46.0,67.0
2004-08-07 18:00:00,1.6,8.4,71.0,95.0
2004-08-07 19:00:00,1.6,8.3,65.0,86.0
2004-08-07 20:00:00,1.6,8.4,78.0,93.0
2004-08-07 21:00:00,1.3,6.4,51.0,68.0
2004-08-07 22:00:00,1.9,10.3,84.0,95.0
2004-08-07 23:00:00,1.9,10.9,89.0,93.0
2004-08-08 00:00:00,1.5,7.4,65.0,69.0
2004-08-08 01:00:00,1.1,5.8,43.0,55.0
2004-08-08 02:00:00,0.8,4.5,32.0,39.0
2004-08-08 03:00:00,0.9,4.6,27.0,36.0
2004-08-08 04:00:00,0.6,2.4,22.0,33.0
2004-08-08 05:00:00,0.6,2.4,21.0,29.0
2004-08-08 06:00:00,0.7,2.6,27.0,36.0
2004-08-08 07:00:00,0.6,2.8,31.0,38.0
2004-08-08 08:00:00,1.0,4.5,46.0,47.0
2004-08-08 09:00:00,1.2,5.2,62.0,64.0
2004-08-08 10:00:00,1.0,4.2,43.0,49.0
2004-08-08 11:00:00,1.3,4.8,53.0,64.0
2004-08-08 12:00:00,1.4,4.6,87.0,79.0
2004-08-08 13:00:00,0.8,3.6,36.0,45.0
2004-08-08 14:00:00,0.6,2.6,21.0,30.0
2004-08-08 15:00:00,0.7,3.0,27.0,35.0
2004-08-08 16:00:00,0.8,3.6,29.0,37.0
2004-08-08 17:00:00,0.9,4.1,38.0,46.0
2004-08-08 18:00:00,1.0,5.0,41.0,54.0
2004-08-08 19:00:00,1.5,6.5,66.0,79.0
2004-08-08 20:00:00,1.5,7.3,63.0,79.0
2004-08-08 21:00:00,1.7,8.1,88.0,98.0
2004-08-08 22:00:00,1.9,10.4,87.0,93.0
2004-08-08 23:00:00,1.7,9.0,86.0,89.0
2004-08-09 00:00:00,1.2,6.5,49.0,57.0
2004-08-09 01:00:00,1.1,6.3,40.0,51.0
2004-08-09 02:00:00,0.8,4.4,27.0,39.0
2004-08-09 03:00:00,0.5,2.8,25.0,34.5
2004-08-09 04:00:00,0.6,2.2,23.0,30.0
2004-08-09 05:00:00,0.7,3.7,58.0,46.0
2004-08-09 06:00:00,1.2,7.4,87.0,55.0
2004-08-09 07:00:00,2.3,15.1,143.0,63.0
2004-08-09 08:00:00,2.5,15.1,96.0,42.0
2004-08-09 09:00:00,2.4,14.7,16.0,5.0
2004-08-09 10:00:00,1.4,9.8,54.0,39.0
2004-08-09 11:00:00,1.2,8.0,42.0,39.0
2004-08-09 12:00:00,1.6,8.3,72.0,71.0
2004-08-09 13:00:00,1.4,7.7,54.0,65.0
2004-08-09 14:00:00,1.2,6.7,52.0,71.0
2004-08-09 15:00:00,1.5,7.5,64.0,72.0
2004-08-09 16:00:00,1.4,7.72,70.0,76.0
2004-08-09 17:00:00,1.5,7.94,65.0,75.0
2004-08-09 18:00:00,1.7,8.16,80.0,86.0
2004-08-09 19:00:00,2.2,8.379999999999999,88.0,96.0
2004-08-09 20:00:00,1.9,8.6,81.0,95.0
2004-08-09 21:00:00,1.6,9.7,59.0,74.0
2004-08-09 22:00:00,1.5,9.1,69.0,76.0
2004-08-09 23:00:00,1.4,9.1,58.0,66.0
2004-08-10 00:00:00,1.0,7.0,33.0,49.0
2004-08-10 01:00:00,0.7,4.9,17.0,29.0
2004-08-10 02:00:00,0.5,3.5,6.0,11.0
2004-08-10 03:00:00,0.5,3.9,13.0,18.0
2004-08-10 04:00:00,0.5,3.2,20.0,25.0
2004-08-10 05:00:00,0.7,4.7,58.0,34.0
2004-08-10 06:00:00,1.2,7.6,106.0,42.0
2004-08-10 07:00:00,2.2,14.7,143.0,47.0
2004-08-10 08:00:00,2.9,18.7,167.0,62.0
2004-08-10 09:00:00,2.6,14.8,188.0,81.0
2004-08-10 10:00:00,2.6,14.5,164.0,90.0
2004-08-10 11:00:00,2.2,12.7,128.0,95.0
2004-08-10 12:00:00,1.5,9.2,88.0,86.0
2004-08-10 13:00:00,0.9,4.8,51.0,64.0
2004-08-10 14:00:00,1.0,5.4,52.0,62.0
2004-08-10 15:00:00,1.1,7.2,59.0,75.0
2004-08-10 16:00:00,1.2,6.7,67.0,88.0
2004-08-10 17:00:00,1.8,9.7,105.0,126.0
2004-08-10 18:00:00,1.8,10.9,91.0,96.0
2004-08-10 19:00:00,1.7,10.6,69.0,79.0
2004-08-10 20:00:00,1.7,9.7,65.0,67.0
2004-08-10 21:00:00,1.6,8.6,58.0,62.0
2004-08-10 22:00:00,1.7,10.2,67.0,64.0
2004-08-10 23:00:00,1.8,10.5,64.0,63.0
2004-08-11 00:00:00,1.5,8.8,65.0,60.0
2004-08-11 01:00:00,1.2,6.6,47.0,49.0
2004-08-11 02:00:00,0.8,5.3,29.0,36.0
2004-08-11 03:00:00,0.5,3.0,22.5,30.0
2004-08-11 04:00:00,0.5,3.2,16.0,24.0
2004-08-11 05:00:00,0.7,3.5,50.0,32.0
2004-08-11 06:00:00,1.1,7.2,78.0,42.0
2004-08-11 07:00:00,1.4,9.5,89.0,42.0
2004-08-11 08:00:00,1.7,11.1,97.0,51.0
2004-08-11 09:00:00,1.8,9.7,93.0,58.0
2004-08-11 10:00:00,1.8,9.5,105.0,67.0
2004-08-11 11:00:00,1.7,8.3,89.0,68.0
2004-08-11 12:00:00,1.3,6.0,63.0,56.0
2004-08-11 13:00:00,1.3,5.8,52.0,47.0
2004-08-11 14:00:00,1.0,5.1,48.0,46.0
2004-08-11 15:00:00,1.0,4.5,50.0,50.0
2004-08-11 16:00:00,1.4,6.6,80.0,65.0
2004-08-11 17:00:00,1.6,8.0,78.0,69.0
2004-08-11 18:00:00,1.4,7.6,64.0,63.0
2004-08-11 19:00:00,1.7,10.1,84.0,69.0
2004-08-11 20:00:00,1.4,7.8,72.0,57.0
2004-08-11 21:00:00,1.5,8.4,70.0,59.0
2004-08-11 22:00:00,1.4,7.7,59.0,54.0
2004-08-11 23:00:00,1.5,7.6,63.0,57.0
2004-08-12 00:00:00,1.6,7.9,58.0,46.0
2004-08-12 01:00:00,1.2,6.3,68.0,65.0
2004-08-12 02:00:00,0.9,3.8,57.0,62.0
2004-08-12 03:00:00,0.6,2.4,36.0,43.5
2004-08-12 04:00:00,0.6499999999999999,2.5,15.0,25.0
2004-08-12 05:00:00,0.7,4.2,47.0,37.0
2004-08-12 06:00:00,0.7,4.5,39.0,41.0
2004-08-12 07:00:00,1.7,11.0,87.0,60.0
2004-08-12 08:00:00,2.2,14.1,122.0,65.0
2004-08-12 09:00:00,1.9,9.5,122.0,71.0
2004-08-12 10:00:00,1.5,6.9,101.0,61.0
2004-08-12 11:00:00,1.6,7.2,92.0,65.0
2004-08-12 12:00:00,1.3,5.5,70.0,54.0
2004-08-12 13:00:00,1.1,5.1,58.0,58.0
2004-08-12 14:00:00,1.0,5.0,44.0,56.0
2004-08-12 15:00:00,1.0,5.6,44.0,60.0
2004-08-12 16:00:00,1.1,5.7,52.0,69.0
2004-08-12 17:00:00,1.3,7.0,53.0,67.0
2004-08-12 18:00:00,1.5,8.1,65.0,79.0
2004-08-12 19:00:00,1.6,8.7,67.0,86.0
2004-08-12 20:00:00,1.5,7.9,67.0,79.0
2004-08-12 21:00:00,1.3,7.5,53.0,67.0
2004-08-12 22:00:00,1.2,6.0,53.0,65.0
2004-08-12 23:00:00,1.6,8.5,60.0,67.0
2004-08-13 00:00:00,1.4,7.0,60.0,62.0
2004-08-13 01:00:00,1.1,5.6,39.0,48.0
2004-08-13 02:00:00,0.7,2.6,22.0,33.0
2004-08-13 03:00:00,0.4,1.5,14.5,22.0
2004-08-13 04:00:00,0.5,1.7,7.0,11.0
2004-08-13 05:00:00,0.5,2.0,25.0,34.0
2004-08-13 06:00:00,0.8,4.0,47.0,52.0
2004-08-13 07:00:00,1.6,8.6,101.0,80.0
2004-08-13 08:00:00,1.6,10.1,100.0,86.0
2004-08-13 09:00:00,1.4,8.7,79.0,77.0
2004-08-13 10:00:00,1.5,7.9,91.0,93.0
2004-08-13 11:00:00,1.2,5.8,83.0,109.0
2004-08-13 12:00:00,1.1,5.3,65.0,89.0
2004-08-13 13:00:00,0.8,4.2,55.0,71.0
2004-08-13 14:00:00,0.7,3.3,40.0,56.0
2004-08-13 15:00:00,0.7,4.0,48.0,68.0
2004-08-13 16:00:00,0.7,4.3,46.0,61.0
2004-08-13 17:00:00,1.0,4.6,54.0,70.0
2004-08-13 18:00:00,1.0,5.1,55.0,76.0
2004-08-13 19:00:00,1.2,5.9,60.0,78.0
2004-08-13 20:00:00,1.1,5.7,62.0,80.0
2004-08-13 21:00:00,1.0,4.7,51.0,71.0
2004-08-13 22:00:00,1.2,5.1,57.0,74.0
2004-08-13 23:00:00,1.4,5.9,72.0,90.0
2004-08-14 00:00:00,1.3,5.6,63.0,78.0
2004-08-14 01:00:00,1.0,4.5,49.0,63.0
2004-08-14 02:00:00,0.6,2.5,30.0,42.0
2004-08-14 03:00:00,0.4,1.7,24.0,34.5
2004-08-14 04:00:00,0.4,1.8,18.0,27.0
2004-08-14 05:00:00,0.4,1.9,22.0,29.0
2004-08-14 06:00:00,0.5,2.6,39.0,41.0
2004-08-14 07:00:00,1.1,6.3,68.0,61.0
2004-08-14 08:00:00,1.2,6.8,84.0,68.0
2004-08-14 09:00:00,0.9,4.7,54.0,58.0
2004-08-14 10:00:00,0.9,4.7,51.0,52.0
2004-08-14 11:00:00,1.0,4.0,52.0,57.0
2004-08-14 12:00:00,0.8,4.3,44.0,51.0
2004-08-14 13:00:00,0.8,3.8,47.0,53.0
2004-08-14 14:00:00,0.7,3.4,37.0,49.0
2004-08-14 15:00:00,0.7,3.6,33.0,44.0
2004-08-14 16:00:00,0.7,3.6,36.0,48.0
2004-08-14 17:00:00,0.7,3.6,33.0,46.0
2004-08-14 18:00:00,0.9,5.1,40.0,56.0
2004-08-14 19:00:00,1.2,6.6,56.0,73.0
2004-08-14 20:00:00,1.4,7.3,71.0,85.0
2004-08-14 21:00:00,1.2,6.1,57.0,72.0
2004-08-14 22:00:00,1.0,5.2,43.0,53.0
2004-08-14 23:00:00,0.9,4.9,40.0,47.0
2004-08-15 00:00:00,0.7,3.5,26.0,37.0
2004-08-15 01:00:00,0.5,3.0,24.0,34.0
2004-08-15 02:00:00,0.5,2.7,24.0,33.0
2004-08-15 03:00:00,0.4,2.2,21.0,30.0
2004-08-15 04:00:00,0.4,2.0,18.0,27.0
2004-08-15 05:00:00,0.4,2.4,18.0,27.0
2004-08-15 06:00:00,0.4,2.0,19.0,27.0
2004-08-15 07:00:00,0.5,2.5,22.0,28.0
2004-08-15 08:00:00,0.7,3.5,34.0,36.0
2004-08-15 09:00:00,1.1,6.0,61.0,59.0
2004-08-15 10:00:00,1.0,5.3,46.0,56.0
2004-08-15 11:00:00,1.2,6.3,56.0,70.0
2004-08-15 12:00:00,1.1,4.8,31.0,36.0
2004-08-15 13:00:00,0.6,3.2,11.0,17.0
2004-08-15 14:00:00,0.4,2.6,8.0,14.0
2004-08-15 15:00:00,0.4,2.4,14.0,24.0
2004-08-15 16:00:00,0.5,3.0,21.0,36.0
2004-08-15 17:00:00,0.6,3.1,26.0,43.0
2004-08-15 18:00:00,0.8,3.4,37.0,60.0
2004-08-15 19:00:00,1.0,4.6,53.0,81.0
2004-08-15 20:00:00,1.1,4.4,56.0,87.0
2004-08-15 21:00:00,1.1,5.5,51.0,85.0
2004-08-15 22:00:00,1.6,8.2,79.0,91.0
2004-08-15 23:00:00,0.9,5.0,38.0,55.0
2004-08-16 00:00:00,0.7,4.0,25.0,42.0
2004-08-16 01:00:00,0.7,3.7,24.0,43.0
2004-08-16 02:00:00,0.5,3.1,11.0,20.0
2004-08-16 03:00:00,0.4,1.8,13.5,21.5
2004-08-16 04:00:00,0.3,1.5,16.0,23.0
2004-08-16 05:00:00,0.4,2.4,43.0,43.0
2004-08-16 06:00:00,0.9,5.4,86.0,68.0
2004-08-16 07:00:00,1.3,8.5,92.0,62.0
2004-08-16 08:00:00,1.6,10.9,102.0,65.0
2004-08-16 09:00:00,2.1,12.0,171.0,93.0
